,County,PCP,Year,Month
6093,Tehama County,5.04,2017,Apr
6094,Tehama County,0.47,2017,May
6095,Tehama County,0.47,2017,Jun
6096,Tehama County,0.0,2017,Jul
6097,Tehama County,0.05,2017,Aug
6098,Tehama County,0.33,2017,Sep
6099,Tehama County,0.78,2017,Oct
6100,Tehama County,6.19,2017,Noc
6101,Tehama County,0.33,2017,Dec
6102,Tehama County,5.24,2018,Jan
6103,Tehama County,0.32,2018,Feb
6104,Tehama County,6.71,2018,Mar
6105,Tehama County,5.36,2018,Apr
6106,Tehama County,0.93,2018,May
6107,Tehama County,0.17,2018,Jun
6108,Tehama County,0.01,2018,Jul
6109,Tehama County,0.0,2018,Aug
6110,Tehama County,0.01,2018,Sep
6111,Tehama County,0.9,2018,Oct
6112,Tehama County,5.8,2018,Noc
6113,Tehama County,5.13,2018,Dec
6114,Tehama County,9.32,2019,Jan
6115,Tehama County,14.32,2019,Feb
6116,Tehama County,8.43,2019,Mar
6117,Tehama County,1.99,2019,Apr
6118,Tehama County,4.37,2019,May
6119,Tehama County,0.05,2019,Jun
6120,Tehama County,0.0,2019,Jul
6121,Tehama County,0.24,2019,Aug
6122,Tehama County,0.92,2019,Sep
6123,Tehama County,0.16,2019,Oct
6124,Tehama County,1.4,2019,Noc
6125,Tehama County,7.24,2019,Dec
6126,Tehama County,3.47,2020,Jan
6127,Tehama County,0.02,2020,Feb
6128,Tehama County,3.96,2020,Mar
6129,Tehama County,1.12,2020,Apr
6130,Tehama County,3.06,2020,May
6131,Tehama County,0.28,2020,Jun
6132,Tehama County,0.02,2020,Jul
6133,Tehama County,0.11,2020,Aug
6134,Tehama County,0.0,2020,Sep
6135,Tehama County,0.02,2020,Oct
6136,Trinity County,2.51,2011,Jan
6137,Trinity County,5.27,2011,Feb
6138,Trinity County,17.27,2011,Mar
6139,Trinity County,4.22,2011,Apr
6140,Trinity County,3.31,2011,May
6141,Trinity County,2.76,2011,Jun
6142,Trinity County,0.21,2011,Jul
6143,Trinity County,0.01,2011,Aug
6144,Trinity County,0.19,2011,Sep
6145,Trinity County,5.19,2011,Oct
6146,Trinity County,4.54,2011,Noc
6147,Trinity County,1.29,2011,Dec
6148,Trinity County,10.69,2012,Jan
6149,Trinity County,3.74,2012,Feb
6150,Trinity County,16.18,2012,Mar
6151,Trinity County,5.04,2012,Apr
6152,Trinity County,0.44,2012,May
6153,Trinity County,0.89,2012,Jun
6154,Trinity County,0.3,2012,Jul
6155,Trinity County,0.01,2012,Aug
6156,Trinity County,0.0,2012,Sep
6157,Trinity County,2.46,2012,Oct
6158,Trinity County,10.81,2012,Noc
6159,Trinity County,18.44,2012,Dec
6160,Trinity County,2.16,2013,Jan
6161,Trinity County,1.16,2013,Feb
6162,Trinity County,4.38,2013,Mar
6163,Trinity County,2.53,2013,Apr
6164,Trinity County,1.55,2013,May
6165,Trinity County,1.08,2013,Jun
6166,Trinity County,0.23,2013,Jul
6167,Trinity County,0.61,2013,Aug
6168,Trinity County,2.53,2013,Sep
6169,Trinity County,0.1,2013,Oct
6170,Trinity County,1.89,2013,Noc
6171,Trinity County,0.89,2013,Dec
6172,Trinity County,1.54,2014,Jan
6173,Trinity County,10.34,2014,Feb
6174,Trinity County,11.05,2014,Mar
6175,Trinity County,1.58,2014,Apr
6176,Trinity County,0.56,2014,May
6177,Trinity County,0.13,2014,Jun
6178,Trinity County,0.23,2014,Jul
6179,Trinity County,0.15,2014,Aug
6180,Trinity County,2.76,2014,Sep
6181,Trinity County,6.07,2014,Oct
6182,Trinity County,5.61,2014,Noc
6183,Trinity County,15.28,2014,Dec
6184,Trinity County,1.79,2015,Jan
6185,Trinity County,11.74,2015,Feb
6186,Trinity County,2.53,2015,Mar
6187,Trinity County,2.03,2015,Apr
6188,Trinity County,1.23,2015,May
6189,Trinity County,0.58,2015,Jun
6190,Trinity County,0.76,2015,Jul
6191,Trinity County,0.15,2015,Aug
6192,Trinity County,0.76,2015,Sep
6193,Trinity County,0.92,2015,Oct
6194,Trinity County,2.69,2015,Noc
6195,Trinity County,18.03,2015,Dec
6196,Trinity County,19.74,2016,Jan
6197,Trinity County,3.28,2016,Feb
6198,Trinity County,14.97,2016,Mar
6199,Trinity County,2.92,2016,Apr
6200,Trinity County,1.59,2016,May
6201,Trinity County,0.89,2016,Jun
6202,Trinity County,0.05,2016,Jul
6203,Trinity County,0.01,2016,Aug
6204,Trinity County,0.02,2016,Sep
6205,Trinity County,14.03,2016,Oct
6206,Trinity County,7.35,2016,Noc
6207,Trinity County,10.07,2016,Dec
6208,Trinity County,18.3,2017,Jan
6209,Trinity County,18.77,2017,Feb
6210,Trinity County,7.92,2017,Mar
6211,Trinity County,8.72,2017,Apr
6212,Trinity County,0.57,2017,May
6213,Trinity County,1.04,2017,Jun
6214,Trinity County,0.01,2017,Jul
6215,Trinity County,0.25,2017,Aug
6216,Trinity County,0.85,2017,Sep
6217,Trinity County,1.28,2017,Oct
6218,Trinity County,9.18,2017,Noc
6219,Trinity County,0.87,2017,Dec
6220,Trinity County,7.62,2018,Jan
6221,Trinity County,1.34,2018,Feb
6222,Trinity County,8.57,2018,Mar
6223,Trinity County,6.18,2018,Apr
6224,Trinity County,2.08,2018,May
6225,Trinity County,0.14,2018,Jun
6226,Trinity County,0.15,2018,Jul
6227,Trinity County,0.0,2018,Aug
6228,Trinity County,0.24,2018,Sep
6229,Trinity County,0.81,2018,Oct
6230,Trinity County,6.95,2018,Noc
6231,Trinity County,5.68,2018,Dec
6232,Trinity County,11.37,2019,Jan
6233,Trinity County,20.41,2019,Feb
6234,Trinity County,8.91,2019,Mar
6235,Trinity County,5.2,2019,Apr
6236,Trinity County,4.29,2019,May
6237,Trinity County,0.13,2019,Jun
6238,Trinity County,0.01,2019,Jul
6239,Trinity County,0.61,2019,Aug
6240,Trinity County,1.24,2019,Sep
6241,Trinity County,0.65,2019,Oct
6242,Trinity County,2.36,2019,Noc
6243,Trinity County,10.96,2019,Dec
6244,Trinity County,7.66,2020,Jan
6245,Trinity County,0.28,2020,Feb
6246,Trinity County,3.92,2020,Mar
6247,Trinity County,2.7,2020,Apr
6248,Trinity County,4.42,2020,May
6249,Trinity County,0.49,2020,Jun
6250,Trinity County,0.35,2020,Jul
6251,Trinity County,0.09,2020,Aug
6252,Trinity County,0.24,2020,Sep
6253,Trinity County,0.15,2020,Oct
6254,Tulare County,1.78,2011,Jan
6255,Tulare County,3.16,2011,Feb
6256,Tulare County,6.27,2011,Mar
6257,Tulare County,0.8,2011,Apr
6258,Tulare County,1.37,2011,May
6259,Tulare County,0.59,2011,Jun
6260,Tulare County,0.34,2011,Jul
6261,Tulare County,0.25,2011,Aug
6262,Tulare County,0.08,2011,Sep
6263,Tulare County,1.68,2011,Oct
6264,Tulare County,1.49,2011,Noc
6265,Tulare County,0.13,2011,Dec
6266,Tulare County,3.44,2012,Jan
6267,Tulare County,0.85,2012,Feb
6268,Tulare County,3.02,2012,Mar
6269,Tulare County,4.1,2012,Apr
6270,Tulare County,0.03,2012,May
6271,Tulare County,0.04,2012,Jun
6272,Tulare County,0.01,2012,Jul
6273,Tulare County,0.08,2012,Aug
6274,Tulare County,0.02,2012,Sep
6275,Tulare County,0.74,2012,Oct
6276,Tulare County,1.18,2012,Noc
6277,Tulare County,4.78,2012,Dec
6278,Tulare County,1.44,2013,Jan
6279,Tulare County,1.08,2013,Feb
6280,Tulare County,0.86,2013,Mar
6281,Tulare County,0.3,2013,Apr
6282,Tulare County,0.43,2013,May
6283,Tulare County,0.0,2013,Jun
6284,Tulare County,0.49,2013,Jul
6285,Tulare County,0.42,2013,Aug
6286,Tulare County,0.11,2013,Sep
6287,Tulare County,0.46,2013,Oct
6288,Tulare County,0.68,2013,Noc
6289,Tulare County,0.6,2013,Dec
6290,Tulare County,0.59,2014,Jan
6291,Tulare County,2.18,2014,Feb
6292,Tulare County,2.37,2014,Mar
6293,Tulare County,1.55,2014,Apr
6294,Tulare County,0.57,2014,May
6295,Tulare County,0.0,2014,Jun
6296,Tulare County,0.22,2014,Jul
6297,Tulare County,0.36,2014,Aug
6298,Tulare County,0.31,2014,Sep
6299,Tulare County,0.06,2014,Oct
6300,Tulare County,1.55,2014,Noc
6301,Tulare County,4.71,2014,Dec
6302,Tulare County,0.47,2015,Jan
6303,Tulare County,2.29,2015,Feb
6304,Tulare County,0.43,2015,Mar
6305,Tulare County,0.87,2015,Apr
6306,Tulare County,1.76,2015,May
6307,Tulare County,0.09,2015,Jun
6308,Tulare County,1.04,2015,Jul
6309,Tulare County,0.0,2015,Aug
6310,Tulare County,0.12,2015,Sep
6311,Tulare County,2.45,2015,Oct
6312,Tulare County,2.41,2015,Noc
6313,Tulare County,3.34,2015,Dec
6314,Tulare County,4.99,2016,Jan
6315,Tulare County,1.95,2016,Feb
6316,Tulare County,3.17,2016,Mar
6317,Tulare County,1.75,2016,Apr
6318,Tulare County,0.68,2016,May
6319,Tulare County,0.15,2016,Jun
6320,Tulare County,0.0,2016,Jul
6321,Tulare County,0.03,2016,Aug
6322,Tulare County,0.0,2016,Sep
6323,Tulare County,1.29,2016,Oct
6324,Tulare County,1.07,2016,Noc
6325,Tulare County,4.65,2016,Dec
6326,Tulare County,12.91,2017,Jan
6327,Tulare County,7.37,2017,Feb
6328,Tulare County,1.63,2017,Mar
6329,Tulare County,2.35,2017,Apr
6330,Tulare County,0.56,2017,May
6331,Tulare County,0.14,2017,Jun
6332,Tulare County,0.02,2017,Jul
6333,Tulare County,0.33,2017,Aug
6334,Tulare County,0.58,2017,Sep
6335,Tulare County,0.05,2017,Oct
6336,Tulare County,1.28,2017,Noc
6337,Tulare County,0.11,2017,Dec
6338,Tulare County,1.92,2018,Jan
6339,Tulare County,0.77,2018,Feb
6340,Tulare County,7.32,2018,Mar
6341,Tulare County,1.62,2018,Apr
6342,Tulare County,0.37,2018,May
6343,Tulare County,0.0,2018,Jun
6344,Tulare County,0.28,2018,Jul
6345,Tulare County,0.0,2018,Aug
6346,Tulare County,0.0,2018,Sep
6347,Tulare County,0.71,2018,Oct
6348,Tulare County,2.16,2018,Noc
6349,Tulare County,1.2,2018,Dec
6350,Tulare County,4.55,2019,Jan
6351,Tulare County,8.13,2019,Feb
6352,Tulare County,6.08,2019,Mar
6353,Tulare County,0.84,2019,Apr
6354,Tulare County,3.31,2019,May
6355,Tulare County,0.14,2019,Jun
6356,Tulare County,0.06,2019,Jul
6357,Tulare County,0.0,2019,Aug
6358,Tulare County,0.02,2019,Sep
6359,Tulare County,0.0,2019,Oct
6360,Tulare County,2.35,2019,Noc
6361,Tulare County,4.05,2019,Dec
6362,Tulare County,0.8,2020,Jan
6363,Tulare County,0.35,2020,Feb
6364,Tulare County,3.89,2020,Mar
6365,Tulare County,3.74,2020,Apr
6366,Tulare County,0.75,2020,May
6367,Tulare County,0.04,2020,Jun
6368,Tulare County,0.0,2020,Jul
6369,Tulare County,0.0,2020,Aug
6370,Tulare County,0.0,2020,Sep
6371,Tulare County,0.0,2020,Oct
6372,Tuolumne County,3.07,2011,Jan
6373,Tuolumne County,7.37,2011,Feb
6374,Tuolumne County,14.69,2011,Mar
6375,Tuolumne County,1.94,2011,Apr
6376,Tuolumne County,3.22,2011,May
6377,Tuolumne County,3.06,2011,Jun
6378,Tuolumne County,0.2,2011,Jul
6379,Tuolumne County,0.06,2011,Aug
6380,Tuolumne County,0.65,2011,Sep
6381,Tuolumne County,3.05,2011,Oct
6382,Tuolumne County,1.56,2011,Noc
6383,Tuolumne County,0.05,2011,Dec
6384,Tuolumne County,6.25,2012,Jan
6385,Tuolumne County,1.72,2012,Feb
6386,Tuolumne County,6.25,2012,Mar
6387,Tuolumne County,4.4,2012,Apr
6388,Tuolumne County,0.25,2012,May
6389,Tuolumne County,0.73,2012,Jun
6390,Tuolumne County,0.16,2012,Jul
6391,Tuolumne County,0.26,2012,Aug
6392,Tuolumne County,0.12,2012,Sep
6393,Tuolumne County,1.2,2012,Oct
6394,Tuolumne County,5.97,2012,Noc
6395,Tuolumne County,14.8,2012,Dec
6396,Tuolumne County,1.28,2013,Jan
6397,Tuolumne County,0.76,2013,Feb
6398,Tuolumne County,2.68,2013,Mar
6399,Tuolumne County,1.69,2013,Apr
6400,Tuolumne County,1.19,2013,May
6401,Tuolumne County,0.39,2013,Jun
6402,Tuolumne County,0.23,2013,Jul
6403,Tuolumne County,0.1,2013,Aug
6404,Tuolumne County,0.74,2013,Sep
6405,Tuolumne County,0.91,2013,Oct
6406,Tuolumne County,1.21,2013,Noc
6407,Tuolumne County,1.46,2013,Dec
6408,Tuolumne County,2.22,2014,Jan
6409,Tuolumne County,7.45,2014,Feb
6410,Tuolumne County,4.75,2014,Mar
6411,Tuolumne County,2.9,2014,Apr
6412,Tuolumne County,1.05,2014,May
6413,Tuolumne County,0.1,2014,Jun
6414,Tuolumne County,0.82,2014,Jul
6415,Tuolumne County,0.35,2014,Aug
6416,Tuolumne County,0.96,2014,Sep
6417,Tuolumne County,0.35,2014,Oct
6418,Tuolumne County,3.43,2014,Noc
6419,Tuolumne County,6.04,2014,Dec
6420,Tuolumne County,0.14,2015,Jan
6421,Tuolumne County,5.12,2015,Feb
6422,Tuolumne County,0.68,2015,Mar
6423,Tuolumne County,3.29,2015,Apr
6424,Tuolumne County,2.7,2015,May
6425,Tuolumne County,0.71,2015,Jun
6426,Tuolumne County,0.93,2015,Jul
6427,Tuolumne County,0.09,2015,Aug
6428,Tuolumne County,0.18,2015,Sep
6429,Tuolumne County,2.34,2015,Oct
6430,Tuolumne County,5.17,2015,Noc
6431,Tuolumne County,8.66,2015,Dec
6432,Tuolumne County,9.76,2016,Jan
6433,Tuolumne County,1.84,2016,Feb
6434,Tuolumne County,8.84,2016,Mar
6435,Tuolumne County,3.61,2016,Apr
6436,Tuolumne County,1.43,2016,May
6437,Tuolumne County,0.2,2016,Jun
6438,Tuolumne County,0.04,2016,Jul
6439,Tuolumne County,0.02,2016,Aug
6440,Tuolumne County,0.17,2016,Sep
6441,Tuolumne County,8.02,2016,Oct
6442,Tuolumne County,2.88,2016,Noc
6443,Tuolumne County,8.33,2016,Dec
6444,Tuolumne County,22.84,2017,Jan
6445,Tuolumne County,17.66,2017,Feb
6446,Tuolumne County,5.39,2017,Mar
6447,Tuolumne County,7.64,2017,Apr
6448,Tuolumne County,0.89,2017,May
6449,Tuolumne County,0.42,2017,Jun
6450,Tuolumne County,0.01,2017,Jul
6451,Tuolumne County,0.56,2017,Aug
6452,Tuolumne County,1.26,2017,Sep
6453,Tuolumne County,0.61,2017,Oct
6454,Tuolumne County,6.87,2017,Noc
6455,Tuolumne County,0.43,2017,Dec
6456,Tuolumne County,4.59,2018,Jan
6457,Tuolumne County,1.07,2018,Feb
6458,Tuolumne County,15.31,2018,Mar
6459,Tuolumne County,4.33,2018,Apr
6460,Tuolumne County,0.91,2018,May
6461,Tuolumne County,0.0,2018,Jun
6462,Tuolumne County,0.23,2018,Jul
6463,Tuolumne County,0.06,2018,Aug
6464,Tuolumne County,0.09,2018,Sep
6465,Tuolumne County,0.79,2018,Oct
6466,Tuolumne County,7.35,2018,Noc
6467,Tuolumne County,2.67,2018,Dec
6468,Tuolumne County,8.22,2019,Jan
6469,Tuolumne County,16.31,2019,Feb
6470,Tuolumne County,8.2,2019,Mar
6471,Tuolumne County,1.64,2019,Apr
6472,Tuolumne County,5.66,2019,May
6473,Tuolumne County,0.28,2019,Jun
6474,Tuolumne County,0.23,2019,Jul
6475,Tuolumne County,0.0,2019,Aug
6476,Tuolumne County,0.57,2019,Sep
6477,Tuolumne County,0.02,2019,Oct
6478,Tuolumne County,2.23,2019,Noc
6479,Tuolumne County,8.76,2019,Dec
6480,Tuolumne County,1.91,2020,Jan
6481,Tuolumne County,0.12,2020,Feb
6482,Tuolumne County,5.87,2020,Mar
6483,Tuolumne County,4.14,2020,Apr
6484,Tuolumne County,2.32,2020,May
6485,Tuolumne County,0.27,2020,Jun
6486,Tuolumne County,0.12,2020,Jul
6487,Tuolumne County,0.13,2020,Aug
6488,Tuolumne County,0.19,2020,Sep
6489,Tuolumne County,0.07,2020,Oct
6490,Ventura County,0.86,2011,Jan
6491,Ventura County,3.54,2011,Feb
6492,Ventura County,7.38,2011,Mar
6493,Ventura County,0.14,2011,Apr
6494,Ventura County,0.72,2011,May
6495,Ventura County,0.18,2011,Jun
6496,Ventura County,0.01,2011,Jul
6497,Ventura County,0.01,2011,Aug
6498,Ventura County,0.02,2011,Sep
6499,Ventura County,0.95,2011,Oct
6500,Ventura County,2.19,2011,Noc
6501,Ventura County,0.52,2011,Dec
6502,Ventura County,1.37,2012,Jan
6503,Ventura County,0.31,2012,Feb
6504,Ventura County,3.54,2012,Mar
6505,Ventura County,2.57,2012,Apr
6506,Ventura County,0.02,2012,May
6507,Ventura County,0.0,2012,Jun
6508,Ventura County,0.02,2012,Jul
6509,Ventura County,0.02,2012,Aug
6510,Ventura County,0.01,2012,Sep
6511,Ventura County,0.26,2012,Oct
6512,Ventura County,1.64,2012,Noc
6513,Ventura County,2.58,2012,Dec
6514,Ventura County,1.46,2013,Jan
6515,Ventura County,0.37,2013,Feb
6516,Ventura County,1.19,2013,Mar
6517,Ventura County,0.08,2013,Apr
6518,Ventura County,0.35,2013,May
6519,Ventura County,0.02,2013,Jun
6520,Ventura County,0.1,2013,Jul
6521,Ventura County,0.0,2013,Aug
6522,Ventura County,0.02,2013,Sep
6523,Ventura County,0.13,2013,Oct
6524,Ventura County,0.84,2013,Noc
6525,Ventura County,0.37,2013,Dec
6526,Ventura County,0.09,2014,Jan
6527,Ventura County,4.33,2014,Feb
6528,Ventura County,2.25,2014,Mar
6529,Ventura County,0.53,2014,Apr
6530,Ventura County,0.07,2014,May
6531,Ventura County,0.0,2014,Jun
6532,Ventura County,0.01,2014,Jul
6533,Ventura County,0.12,2014,Aug
6534,Ventura County,0.0,2014,Sep
6535,Ventura County,0.29,2014,Oct
6536,Ventura County,0.71,2014,Noc
6537,Ventura County,6.46,2014,Dec
6538,Ventura County,1.97,2015,Jan
6539,Ventura County,0.88,2015,Feb
6540,Ventura County,0.69,2015,Mar
6541,Ventura County,0.32,2015,Apr
6542,Ventura County,0.61,2015,May
6543,Ventura County,0.19,2015,Jun
6544,Ventura County,0.29,2015,Jul
6545,Ventura County,0.0,2015,Aug
6546,Ventura County,0.53,2015,Sep
6547,Ventura County,0.29,2015,Oct
6548,Ventura County,0.27,2015,Noc
6549,Ventura County,0.78,2015,Dec
6550,Ventura County,4.78,2016,Jan
6551,Ventura County,1.2,2016,Feb
6552,Ventura County,2.78,2016,Mar
6553,Ventura County,0.56,2016,Apr
6554,Ventura County,0.31,2016,May
6555,Ventura County,0.0,2016,Jun
6556,Ventura County,0.0,2016,Jul
6557,Ventura County,0.0,2016,Aug
6558,Ventura County,0.0,2016,Sep
6559,Ventura County,0.71,2016,Oct
6560,Ventura County,1.15,2016,Noc
6561,Ventura County,4.65,2016,Dec
6562,Ventura County,10.18,2017,Jan
6563,Ventura County,9.24,2017,Feb
6564,Ventura County,0.64,2017,Mar
6565,Ventura County,0.24,2017,Apr
6566,Ventura County,0.22,2017,May
6567,Ventura County,0.01,2017,Jun
6568,Ventura County,0.0,2017,Jul
6569,Ventura County,0.1,2017,Aug
6570,Ventura County,0.12,2017,Sep
6571,Ventura County,0.02,2017,Oct
6572,Ventura County,0.13,2017,Noc
6573,Ventura County,0.01,2017,Dec
6574,Ventura County,2.87,2018,Jan
6575,Ventura County,0.21,2018,Feb
6576,Ventura County,6.34,2018,Mar
6577,Ventura County,0.1,2018,Apr
6578,Ventura County,0.15,2018,May
6579,Ventura County,0.01,2018,Jun
6580,Ventura County,0.0,2018,Jul
6581,Ventura County,0.0,2018,Aug
6582,Ventura County,0.0,2018,Sep
6583,Ventura County,0.22,2018,Oct
6584,Ventura County,1.87,2018,Noc
6585,Ventura County,2.47,2018,Dec
6586,Ventura County,8.17,2019,Jan
6587,Ventura County,7.38,2019,Feb
6588,Ventura County,4.12,2019,Mar
6589,Ventura County,0.11,2019,Apr
6590,Ventura County,1.86,2019,May
6591,Ventura County,0.04,2019,Jun
6592,Ventura County,0.0,2019,Jul
6593,Ventura County,0.0,2019,Aug
6594,Ventura County,0.01,2019,Sep
6595,Ventura County,0.0,2019,Oct
6596,Ventura County,2.82,2019,Noc
6597,Ventura County,6.5,2019,Dec
6598,Ventura County,0.51,2020,Jan
6599,Ventura County,0.12,2020,Feb
6600,Ventura County,5.25,2020,Mar
6601,Ventura County,4.21,2020,Apr
6602,Ventura County,0.14,2020,May
6603,Ventura County,0.03,2020,Jun
6604,Ventura County,0.0,2020,Jul
6605,Ventura County,0.0,2020,Aug
6606,Ventura County,0.0,2020,Sep
6607,Ventura County,0.0,2020,Oct
6608,Yolo County,1.76,2011,Jan
6609,Yolo County,4.46,2011,Feb
6610,Yolo County,7.48,2011,Mar
6611,Yolo County,0.25,2011,Apr
6612,Yolo County,1.38,2011,May
6613,Yolo County,0.95,2011,Jun
6614,Yolo County,0.0,2011,Jul
6615,Yolo County,0.0,2011,Aug
6616,Yolo County,0.02,2011,Sep
6617,Yolo County,1.09,2011,Oct
6618,Yolo County,1.26,2011,Noc
6619,Yolo County,0.27,2011,Dec
6620,Yolo County,3.42,2012,Jan
6621,Yolo County,1.15,2012,Feb
6622,Yolo County,4.96,2012,Mar
6623,Yolo County,2.3,2012,Apr
6624,Yolo County,0.03,2012,May
6625,Yolo County,0.03,2012,Jun
6626,Yolo County,0.01,2012,Jul
6627,Yolo County,0.0,2012,Aug
6628,Yolo County,0.0,2012,Sep
6629,Yolo County,1.05,2012,Oct
6630,Yolo County,5.18,2012,Noc
6631,Yolo County,7.59,2012,Dec
6632,Yolo County,0.83,2013,Jan
6633,Yolo County,0.39,2013,Feb
6634,Yolo County,1.25,2013,Mar
6635,Yolo County,0.76,2013,Apr
6636,Yolo County,0.34,2013,May
6637,Yolo County,0.36,2013,Jun
6638,Yolo County,0.0,2013,Jul
6639,Yolo County,0.0,2013,Aug
6640,Yolo County,0.6,2013,Sep
6641,Yolo County,0.0,2013,Oct
6642,Yolo County,0.87,2013,Noc
6643,Yolo County,0.39,2013,Dec
6644,Yolo County,0.2,2014,Jan
6645,Yolo County,5.33,2014,Feb
6646,Yolo County,2.04,2014,Mar
6647,Yolo County,1.84,2014,Apr
6648,Yolo County,0.04,2014,May
6649,Yolo County,0.0,2014,Jun
6650,Yolo County,0.01,2014,Jul
6651,Yolo County,0.02,2014,Aug
6652,Yolo County,0.41,2014,Sep
6653,Yolo County,0.42,2014,Oct
6654,Yolo County,1.71,2014,Noc
6655,Yolo County,9.6,2014,Dec
6656,Yolo County,0.06,2015,Jan
6657,Yolo County,3.2,2015,Feb
6658,Yolo County,0.17,2015,Mar
6659,Yolo County,1.31,2015,Apr
6660,Yolo County,0.1,2015,May
6661,Yolo County,0.04,2015,Jun
6662,Yolo County,0.02,2015,Jul
6663,Yolo County,0.01,2015,Aug
6664,Yolo County,0.06,2015,Sep
6665,Yolo County,0.18,2015,Oct
6666,Yolo County,1.83,2015,Noc
6667,Yolo County,2.21,2015,Dec
6668,Yolo County,5.95,2016,Jan
6669,Yolo County,0.69,2016,Feb
6670,Yolo County,6.69,2016,Mar
6671,Yolo County,0.75,2016,Apr
6672,Yolo County,0.55,2016,May
6673,Yolo County,0.01,2016,Jun
6674,Yolo County,0.0,2016,Jul
6675,Yolo County,0.0,2016,Aug
6676,Yolo County,0.0,2016,Sep
6677,Yolo County,2.93,2016,Oct
6678,Yolo County,1.65,2016,Noc
6679,Yolo County,3.7,2016,Dec
6680,Yolo County,12.72,2017,Jan
6681,Yolo County,9.34,2017,Feb
6682,Yolo County,2.77,2017,Mar
6683,Yolo County,2.9,2017,Apr
6684,Yolo County,0.1,2017,May
6685,Yolo County,0.29,2017,Jun
6686,Yolo County,0.0,2017,Jul
6687,Yolo County,0.0,2017,Aug
6688,Yolo County,0.01,2017,Sep
6689,Yolo County,0.19,2017,Oct
6690,Yolo County,2.33,2017,Noc
6691,Yolo County,0.09,2017,Dec
6692,Yolo County,4.36,2018,Jan
6693,Yolo County,0.35,2018,Feb
6694,Yolo County,4.91,2018,Mar
6695,Yolo County,2.08,2018,Apr
6696,Yolo County,0.18,2018,May
6697,Yolo County,0.0,2018,Jun
6698,Yolo County,0.01,2018,Jul
6699,Yolo County,0.0,2018,Aug
6700,Yolo County,0.01,2018,Sep
6701,Yolo County,0.22,2018,Oct
6702,Yolo County,3.29,2018,Noc
6703,Yolo County,2.43,2018,Dec
6704,Yolo County,6.44,2019,Jan
6705,Yolo County,10.76,2019,Feb
6706,Yolo County,4.84,2019,Mar
6707,Yolo County,0.45,2019,Apr
6708,Yolo County,3.1,2019,May
6709,Yolo County,0.0,2019,Jun
6710,Yolo County,0.0,2019,Jul
6711,Yolo County,0.0,2019,Aug
6712,Yolo County,0.26,2019,Sep
6713,Yolo County,0.0,2019,Oct
6714,Yolo County,0.54,2019,Noc
6715,Yolo County,6.75,2019,Dec
6716,Yolo County,1.45,2020,Jan
6717,Yolo County,0.0,2020,Feb
6718,Yolo County,1.24,2020,Mar
6719,Yolo County,0.89,2020,Apr
6720,Yolo County,0.62,2020,May
6721,Yolo County,0.0,2020,Jun
6722,Yolo County,0.0,2020,Jul
6723,Yolo County,0.05,2020,Aug
6724,Yolo County,0.0,2020,Sep
6725,Yolo County,0.0,2020,Oct
6726,Yuba County,2.12,2011,Jan
6727,Yuba County,6.85,2011,Feb
6728,Yuba County,12.93,2011,Mar
6729,Yuba County,1.44,2011,Apr
6730,Yuba County,3.17,2011,May
6731,Yuba County,1.92,2011,Jun
6732,Yuba County,0.0,2011,Jul
6733,Yuba County,0.0,2011,Aug
6734,Yuba County,0.24,2011,Sep
6735,Yuba County,2.99,2011,Oct
6736,Yuba County,1.75,2011,Noc
6737,Yuba County,0.21,2011,Dec
6738,Yuba County,5.98,2012,Jan
6739,Yuba County,2.39,2012,Feb
6740,Yuba County,10.52,2012,Mar
6741,Yuba County,5.42,2012,Apr
6742,Yuba County,0.22,2012,May
6743,Yuba County,0.56,2012,Jun
6744,Yuba County,0.02,2012,Jul
6745,Yuba County,0.01,2012,Aug
6746,Yuba County,0.0,2012,Sep
6747,Yuba County,2.35,2012,Oct
6748,Yuba County,9.71,2012,Noc
6749,Yuba County,11.53,2012,Dec
6750,Yuba County,0.92,2013,Jan
6751,Yuba County,0.74,2013,Feb
6752,Yuba County,2.86,2013,Mar
6753,Yuba County,1.11,2013,Apr
6754,Yuba County,0.65,2013,May
