,County,Temp,Year,Month
5944,Sutter County,71.4,2014,May
5945,Sutter County,77.2,2014,Jun
5946,Sutter County,81.0,2014,Jul
5947,Sutter County,78.0,2014,Aug
5948,Sutter County,75.4,2014,Sep
5949,Sutter County,67.9,2014,Oct
5950,Sutter County,55.8,2014,Noc
5951,Sutter County,52.4,2014,Dec
5952,Sutter County,50.2,2015,Jan
5953,Sutter County,56.7,2015,Feb
5954,Sutter County,61.8,2015,Mar
5955,Sutter County,63.1,2015,Apr
5956,Sutter County,67.2,2015,May
5957,Sutter County,79.0,2015,Jun
5958,Sutter County,79.9,2015,Jul
5959,Sutter County,78.3,2015,Aug
5960,Sutter County,75.0,2015,Sep
5961,Sutter County,69.8,2015,Oct
5962,Sutter County,51.4,2015,Noc
5963,Sutter County,47.0,2015,Dec
5964,Sutter County,49.1,2016,Jan
5965,Sutter County,55.8,2016,Feb
5966,Sutter County,57.3,2016,Mar
5967,Sutter County,64.3,2016,Apr
5968,Sutter County,70.0,2016,May
5969,Sutter County,77.3,2016,Jun
5970,Sutter County,79.4,2016,Jul
5971,Sutter County,78.2,2016,Aug
5972,Sutter County,74.3,2016,Sep
5973,Sutter County,63.5,2016,Oct
5974,Sutter County,55.9,2016,Noc
5975,Sutter County,46.2,2016,Dec
5976,Sutter County,46.4,2017,Jan
5977,Sutter County,52.8,2017,Feb
5978,Sutter County,57.8,2017,Mar
5979,Sutter County,60.3,2017,Apr
5980,Sutter County,70.7,2017,May
5981,Sutter County,77.6,2017,Jun
5982,Sutter County,81.8,2017,Jul
5983,Sutter County,81.4,2017,Aug
5984,Sutter County,76.0,2017,Sep
5985,Sutter County,65.2,2017,Oct
5986,Sutter County,55.6,2017,Noc
5987,Sutter County,49.3,2017,Dec
5988,Sutter County,50.0,2018,Jan
5989,Sutter County,51.8,2018,Feb
5990,Sutter County,54.1,2018,Mar
5991,Sutter County,61.2,2018,Apr
5992,Sutter County,68.8,2018,May
5993,Sutter County,75.9,2018,Jun
5994,Sutter County,81.9,2018,Jul
5995,Sutter County,76.7,2018,Aug
5996,Sutter County,73.0,2018,Sep
5997,Sutter County,66.2,2018,Oct
5998,Sutter County,55.4,2018,Noc
5999,Sutter County,48.8,2018,Dec
6000,Sutter County,49.9,2019,Jan
6001,Sutter County,47.5,2019,Feb
6002,Sutter County,54.1,2019,Mar
6003,Sutter County,64.3,2019,Apr
6004,Sutter County,65.3,2019,May
6005,Sutter County,77.4,2019,Jun
6006,Sutter County,78.8,2019,Jul
6007,Sutter County,80.0,2019,Aug
6008,Sutter County,73.0,2019,Sep
6009,Sutter County,62.9,2019,Oct
6010,Sutter County,56.6,2019,Noc
6011,Sutter County,49.3,2019,Dec
6012,Sutter County,48.3,2020,Jan
6013,Sutter County,54.6,2020,Feb
6014,Sutter County,54.4,2020,Mar
6015,Sutter County,62.8,2020,Apr
6016,Sutter County,70.5,2020,May
6017,Sutter County,76.6,2020,Jun
6018,Sutter County,79.9,2020,Jul
6019,Sutter County,82.2,2020,Aug
6020,Sutter County,77.6,2020,Sep
6021,Sutter County,70.6,2020,Oct
6022,Tehama County,45.8,2011,Jan
6023,Tehama County,44.3,2011,Feb
6024,Tehama County,45.8,2011,Mar
6025,Tehama County,51.5,2011,Apr
6026,Tehama County,55.9,2011,May
6027,Tehama County,66.4,2011,Jun
6028,Tehama County,74.4,2011,Jul
6029,Tehama County,75.2,2011,Aug
6030,Tehama County,74.3,2011,Sep
6031,Tehama County,60.7,2011,Oct
6032,Tehama County,47.4,2011,Noc
6033,Tehama County,45.1,2011,Dec
6034,Tehama County,45.7,2012,Jan
6035,Tehama County,46.9,2012,Feb
6036,Tehama County,46.2,2012,Mar
6037,Tehama County,53.7,2012,Apr
6038,Tehama County,63.3,2012,May
6039,Tehama County,68.5,2012,Jun
6040,Tehama County,75.1,2012,Jul
6041,Tehama County,78.1,2012,Aug
6042,Tehama County,73.7,2012,Sep
6043,Tehama County,61.4,2012,Oct
6044,Tehama County,51.0,2012,Noc
6045,Tehama County,42.0,2012,Dec
6046,Tehama County,43.8,2013,Jan
6047,Tehama County,47.0,2013,Feb
6048,Tehama County,52.7,2013,Mar
6049,Tehama County,58.8,2013,Apr
6050,Tehama County,64.0,2013,May
6051,Tehama County,72.6,2013,Jun
6052,Tehama County,79.4,2013,Jul
6053,Tehama County,74.4,2013,Aug
6054,Tehama County,68.0,2013,Sep
6055,Tehama County,60.0,2013,Oct
6056,Tehama County,52.9,2013,Noc
6057,Tehama County,45.8,2013,Dec
6058,Tehama County,52.1,2014,Jan
6059,Tehama County,48.0,2014,Feb
6060,Tehama County,52.0,2014,Mar
6061,Tehama County,57.2,2014,Apr
6062,Tehama County,65.2,2014,May
6063,Tehama County,73.6,2014,Jun
6064,Tehama County,79.8,2014,Jul
6065,Tehama County,76.0,2014,Aug
6066,Tehama County,72.2,2014,Sep
6067,Tehama County,63.3,2014,Oct
6068,Tehama County,51.6,2014,Noc
6069,Tehama County,46.7,2014,Dec
6070,Tehama County,50.4,2015,Jan
6071,Tehama County,53.1,2015,Feb
6072,Tehama County,56.8,2015,Mar
6073,Tehama County,57.3,2015,Apr
6074,Tehama County,62.7,2015,May
6075,Tehama County,76.9,2015,Jun
6076,Tehama County,77.2,2015,Jul
6077,Tehama County,75.4,2015,Aug
6078,Tehama County,71.1,2015,Sep
6079,Tehama County,65.7,2015,Oct
6080,Tehama County,47.3,2015,Noc
6081,Tehama County,41.3,2015,Dec
6082,Tehama County,44.1,2016,Jan
6083,Tehama County,51.8,2016,Feb
6084,Tehama County,50.6,2016,Mar
6085,Tehama County,58.2,2016,Apr
6086,Tehama County,63.4,2016,May
6087,Tehama County,72.8,2016,Jun
6088,Tehama County,76.8,2016,Jul
6089,Tehama County,77.0,2016,Aug
6090,Tehama County,71.3,2016,Sep
6091,Tehama County,57.2,2016,Oct
6092,Tehama County,50.5,2016,Noc
6093,Tehama County,42.3,2016,Dec
6094,Tehama County,41.8,2017,Jan
6095,Tehama County,46.0,2017,Feb
6096,Tehama County,51.3,2017,Mar
6097,Tehama County,52.7,2017,Apr
6098,Tehama County,65.2,2017,May
6099,Tehama County,73.5,2017,Jun
6100,Tehama County,80.0,2017,Jul
6101,Tehama County,80.0,2017,Aug
6102,Tehama County,71.7,2017,Sep
6103,Tehama County,62.2,2017,Oct
6104,Tehama County,49.9,2017,Noc
6105,Tehama County,47.4,2017,Dec
6106,Tehama County,47.2,2018,Jan
6107,Tehama County,47.6,2018,Feb
6108,Tehama County,47.3,2018,Mar
6109,Tehama County,54.9,2018,Apr
6110,Tehama County,64.3,2018,May
6111,Tehama County,72.5,2018,Jun
6112,Tehama County,81.0,2018,Jul
6113,Tehama County,75.3,2018,Aug
6114,Tehama County,70.5,2018,Sep
6115,Tehama County,62.4,2018,Oct
6116,Tehama County,53.2,2018,Noc
6117,Tehama County,44.4,2018,Dec
6118,Tehama County,46.5,2019,Jan
6119,Tehama County,39.4,2019,Feb
6120,Tehama County,47.6,2019,Mar
6121,Tehama County,58.5,2019,Apr
6122,Tehama County,60.0,2019,May
6123,Tehama County,73.4,2019,Jun
6124,Tehama County,76.2,2019,Jul
6125,Tehama County,77.2,2019,Aug
6126,Tehama County,68.3,2019,Sep
6127,Tehama County,59.3,2019,Oct
6128,Tehama County,54.8,2019,Noc
6129,Tehama County,44.6,2019,Dec
6130,Tehama County,44.5,2020,Jan
6131,Tehama County,51.0,2020,Feb
6132,Tehama County,48.1,2020,Mar
6133,Tehama County,57.8,2020,Apr
6134,Tehama County,63.6,2020,May
6135,Tehama County,71.8,2020,Jun
6136,Tehama County,78.5,2020,Jul
6137,Tehama County,79.2,2020,Aug
6138,Tehama County,74.6,2020,Sep
6139,Tehama County,68.0,2020,Oct
6140,Trinity County,41.3,2011,Jan
6141,Trinity County,38.3,2011,Feb
6142,Trinity County,40.7,2011,Mar
6143,Trinity County,45.0,2011,Apr
6144,Trinity County,50.0,2011,May
6145,Trinity County,60.1,2011,Jun
6146,Trinity County,67.9,2011,Jul
6147,Trinity County,69.5,2011,Aug
6148,Trinity County,67.4,2011,Sep
6149,Trinity County,54.3,2011,Oct
6150,Trinity County,42.5,2011,Noc
6151,Trinity County,37.3,2011,Dec
6152,Trinity County,38.9,2012,Jan
6153,Trinity County,40.9,2012,Feb
6154,Trinity County,40.1,2012,Mar
6155,Trinity County,48.0,2012,Apr
6156,Trinity County,55.6,2012,May
6157,Trinity County,60.0,2012,Jun
6158,Trinity County,68.8,2012,Jul
6159,Trinity County,72.6,2012,Aug
6160,Trinity County,67.8,2012,Sep
6161,Trinity County,56.3,2012,Oct
6162,Trinity County,45.6,2012,Noc
6163,Trinity County,36.9,2012,Dec
6164,Trinity County,37.5,2013,Jan
6165,Trinity County,40.8,2013,Feb
6166,Trinity County,46.6,2013,Mar
6167,Trinity County,51.2,2013,Apr
6168,Trinity County,56.6,2013,May
6169,Trinity County,65.1,2013,Jun
6170,Trinity County,74.0,2013,Jul
6171,Trinity County,69.7,2013,Aug
6172,Trinity County,63.4,2013,Sep
6173,Trinity County,52.6,2013,Oct
6174,Trinity County,45.9,2013,Noc
6175,Trinity County,36.9,2013,Dec
6176,Trinity County,42.8,2014,Jan
6177,Trinity County,42.5,2014,Feb
6178,Trinity County,46.3,2014,Mar
6179,Trinity County,50.9,2014,Apr
6180,Trinity County,57.2,2014,May
6181,Trinity County,65.2,2014,Jun
6182,Trinity County,74.9,2014,Jul
6183,Trinity County,71.6,2014,Aug
6184,Trinity County,67.2,2014,Sep
6185,Trinity County,57.0,2014,Oct
6186,Trinity County,46.4,2014,Noc
6187,Trinity County,42.6,2014,Dec
6188,Trinity County,44.7,2015,Jan
6189,Trinity County,47.0,2015,Feb
6190,Trinity County,50.8,2015,Mar
6191,Trinity County,50.2,2015,Apr
6192,Trinity County,57.3,2015,May
6193,Trinity County,70.3,2015,Jun
6194,Trinity County,72.3,2015,Jul
6195,Trinity County,70.2,2015,Aug
6196,Trinity County,64.5,2015,Sep
6197,Trinity County,59.9,2015,Oct
6198,Trinity County,42.4,2015,Noc
6199,Trinity County,37.1,2015,Dec
6200,Trinity County,40.1,2016,Jan
6201,Trinity County,45.2,2016,Feb
6202,Trinity County,45.1,2016,Mar
6203,Trinity County,52.6,2016,Apr
6204,Trinity County,57.2,2016,May
6205,Trinity County,65.3,2016,Jun
6206,Trinity County,70.5,2016,Jul
6207,Trinity County,72.8,2016,Aug
6208,Trinity County,65.0,2016,Sep
6209,Trinity County,51.8,2016,Oct
6210,Trinity County,46.6,2016,Noc
6211,Trinity County,36.0,2016,Dec
6212,Trinity County,36.3,2017,Jan
6213,Trinity County,40.7,2017,Feb
6214,Trinity County,45.8,2017,Mar
6215,Trinity County,46.8,2017,Apr
6216,Trinity County,57.8,2017,May
6217,Trinity County,65.5,2017,Jun
6218,Trinity County,72.9,2017,Jul
6219,Trinity County,74.8,2017,Aug
6220,Trinity County,65.7,2017,Sep
6221,Trinity County,54.5,2017,Oct
6222,Trinity County,44.6,2017,Noc
6223,Trinity County,38.6,2017,Dec
6224,Trinity County,42.1,2018,Jan
6225,Trinity County,40.3,2018,Feb
6226,Trinity County,42.1,2018,Mar
6227,Trinity County,48.9,2018,Apr
6228,Trinity County,58.3,2018,May
6229,Trinity County,64.3,2018,Jun
6230,Trinity County,74.4,2018,Jul
6231,Trinity County,70.4,2018,Aug
6232,Trinity County,64.4,2018,Sep
6233,Trinity County,55.4,2018,Oct
6234,Trinity County,46.1,2018,Noc
6235,Trinity County,39.2,2018,Dec
6236,Trinity County,41.6,2019,Jan
6237,Trinity County,34.6,2019,Feb
6238,Trinity County,42.7,2019,Mar
6239,Trinity County,51.7,2019,Apr
6240,Trinity County,55.1,2019,May
6241,Trinity County,65.1,2019,Jun
6242,Trinity County,69.4,2019,Jul
6243,Trinity County,71.9,2019,Aug
6244,Trinity County,62.6,2019,Sep
6245,Trinity County,52.2,2019,Oct
6246,Trinity County,47.9,2019,Noc
6247,Trinity County,39.6,2019,Dec
6248,Trinity County,39.6,2020,Jan
6249,Trinity County,44.0,2020,Feb
6250,Trinity County,42.4,2020,Mar
6251,Trinity County,51.7,2020,Apr
6252,Trinity County,56.1,2020,May
6253,Trinity County,64.4,2020,Jun
6254,Trinity County,72.3,2020,Jul
6255,Trinity County,73.9,2020,Aug
6256,Trinity County,68.2,2020,Sep
6257,Trinity County,60.5,2020,Oct
6258,Tulare County,39.9,2011,Jan
6259,Tulare County,39.2,2011,Feb
6260,Tulare County,43.6,2011,Mar
6261,Tulare County,48.9,2011,Apr
6262,Tulare County,53.0,2011,May
6263,Tulare County,62.8,2011,Jun
6264,Tulare County,71.2,2011,Jul
6265,Tulare County,71.6,2011,Aug
6266,Tulare County,68.8,2011,Sep
6267,Tulare County,57.1,2011,Oct
6268,Tulare County,44.3,2011,Noc
6269,Tulare County,38.5,2011,Dec
6270,Tulare County,42.8,2012,Jan
6271,Tulare County,41.7,2012,Feb
6272,Tulare County,44.5,2012,Mar
6273,Tulare County,50.9,2012,Apr
6274,Tulare County,59.6,2012,May
6275,Tulare County,65.7,2012,Jun
6276,Tulare County,71.4,2012,Jul
6277,Tulare County,75.2,2012,Aug
6278,Tulare County,70.0,2012,Sep
6279,Tulare County,57.4,2012,Oct
6280,Tulare County,48.7,2012,Noc
6281,Tulare County,39.7,2012,Dec
6282,Tulare County,38.1,2013,Jan
6283,Tulare County,40.5,2013,Feb
6284,Tulare County,49.4,2013,Mar
6285,Tulare County,54.0,2013,Apr
6286,Tulare County,59.3,2013,May
6287,Tulare County,69.0,2013,Jun
6288,Tulare County,75.6,2013,Jul
6289,Tulare County,71.2,2013,Aug
6290,Tulare County,65.8,2013,Sep
6291,Tulare County,54.6,2013,Oct
6292,Tulare County,48.4,2013,Noc
6293,Tulare County,40.8,2013,Dec
6294,Tulare County,46.2,2014,Jan
6295,Tulare County,45.4,2014,Feb
6296,Tulare County,49.2,2014,Mar
6297,Tulare County,53.2,2014,Apr
6298,Tulare County,60.0,2014,May
6299,Tulare County,68.7,2014,Jun
6300,Tulare County,75.2,2014,Jul
6301,Tulare County,71.7,2014,Aug
6302,Tulare County,68.6,2014,Sep
6303,Tulare County,60.9,2014,Oct
6304,Tulare County,49.4,2014,Noc
6305,Tulare County,42.4,2014,Dec
6306,Tulare County,43.2,2015,Jan
6307,Tulare County,49.0,2015,Feb
6308,Tulare County,52.5,2015,Mar
6309,Tulare County,51.8,2015,Apr
6310,Tulare County,55.8,2015,May
6311,Tulare County,70.3,2015,Jun
6312,Tulare County,71.2,2015,Jul
6313,Tulare County,72.6,2015,Aug
6314,Tulare County,68.3,2015,Sep
6315,Tulare County,59.8,2015,Oct
6316,Tulare County,42.9,2015,Noc
6317,Tulare County,37.5,2015,Dec
6318,Tulare County,40.1,2016,Jan
6319,Tulare County,46.4,2016,Feb
6320,Tulare County,47.4,2016,Mar
6321,Tulare County,52.8,2016,Apr
6322,Tulare County,57.9,2016,May
6323,Tulare County,69.9,2016,Jun
6324,Tulare County,73.4,2016,Jul
6325,Tulare County,72.1,2016,Aug
6326,Tulare County,65.2,2016,Sep
6327,Tulare County,56.0,2016,Oct
6328,Tulare County,48.9,2016,Noc
6329,Tulare County,39.6,2016,Dec
6330,Tulare County,38.2,2017,Jan
6331,Tulare County,42.9,2017,Feb
6332,Tulare County,47.8,2017,Mar
6333,Tulare County,50.7,2017,Apr
6334,Tulare County,58.5,2017,May
6335,Tulare County,68.7,2017,Jun
6336,Tulare County,75.6,2017,Jul
6337,Tulare County,73.9,2017,Aug
6338,Tulare County,65.1,2017,Sep
6339,Tulare County,57.4,2017,Oct
6340,Tulare County,49.6,2017,Noc
6341,Tulare County,44.0,2017,Dec
6342,Tulare County,44.7,2018,Jan
6343,Tulare County,42.0,2018,Feb
6344,Tulare County,43.9,2018,Mar
6345,Tulare County,52.5,2018,Apr
6346,Tulare County,58.1,2018,May
6347,Tulare County,67.6,2018,Jun
6348,Tulare County,76.6,2018,Jul
6349,Tulare County,72.8,2018,Aug
6350,Tulare County,67.3,2018,Sep
6351,Tulare County,56.4,2018,Oct
6352,Tulare County,48.6,2018,Noc
6353,Tulare County,40.6,2018,Dec
6354,Tulare County,41.8,2019,Jan
6355,Tulare County,36.7,2019,Feb
6356,Tulare County,44.2,2019,Mar
6357,Tulare County,53.7,2019,Apr
6358,Tulare County,52.9,2019,May
6359,Tulare County,67.6,2019,Jun
6360,Tulare County,71.8,2019,Jul
6361,Tulare County,72.6,2019,Aug
6362,Tulare County,64.7,2019,Sep
6363,Tulare County,54.4,2019,Oct
6364,Tulare County,49.3,2019,Noc
6365,Tulare County,40.7,2019,Dec
6366,Tulare County,40.5,2020,Jan
6367,Tulare County,44.9,2020,Feb
6368,Tulare County,42.9,2020,Mar
6369,Tulare County,51.1,2020,Apr
6370,Tulare County,59.8,2020,May
6371,Tulare County,66.2,2020,Jun
6372,Tulare County,73.3,2020,Jul
6373,Tulare County,75.2,2020,Aug
6374,Tulare County,69.5,2020,Sep
6375,Tulare County,62.1,2020,Oct
6376,Tuolumne County,38.0,2011,Jan
6377,Tuolumne County,34.5,2011,Feb
6378,Tuolumne County,37.9,2011,Mar
6379,Tuolumne County,42.8,2011,Apr
6380,Tuolumne County,46.5,2011,May
6381,Tuolumne County,56.2,2011,Jun
6382,Tuolumne County,64.7,2011,Jul
6383,Tuolumne County,66.2,2011,Aug
6384,Tuolumne County,64.2,2011,Sep
6385,Tuolumne County,52.7,2011,Oct
6386,Tuolumne County,41.3,2011,Noc
6387,Tuolumne County,36.9,2011,Dec
6388,Tuolumne County,40.8,2012,Jan
6389,Tuolumne County,38.3,2012,Feb
6390,Tuolumne County,39.3,2012,Mar
6391,Tuolumne County,45.9,2012,Apr
6392,Tuolumne County,54.0,2012,May
6393,Tuolumne County,60.3,2012,Jun
6394,Tuolumne County,67.1,2012,Jul
6395,Tuolumne County,70.4,2012,Aug
6396,Tuolumne County,65.6,2012,Sep
6397,Tuolumne County,54.0,2012,Oct
6398,Tuolumne County,44.4,2012,Noc
6399,Tuolumne County,33.6,2012,Dec
6400,Tuolumne County,35.8,2013,Jan
6401,Tuolumne County,37.0,2013,Feb
6402,Tuolumne County,44.6,2013,Mar
6403,Tuolumne County,48.6,2013,Apr
6404,Tuolumne County,53.7,2013,May
6405,Tuolumne County,63.3,2013,Jun
6406,Tuolumne County,70.0,2013,Jul
6407,Tuolumne County,65.7,2013,Aug
6408,Tuolumne County,60.3,2013,Sep
6409,Tuolumne County,50.4,2013,Oct
6410,Tuolumne County,44.5,2013,Noc
6411,Tuolumne County,37.7,2013,Dec
6412,Tuolumne County,44.3,2014,Jan
6413,Tuolumne County,41.2,2014,Feb
6414,Tuolumne County,43.9,2014,Mar
6415,Tuolumne County,47.6,2014,Apr
6416,Tuolumne County,54.4,2014,May
6417,Tuolumne County,63.3,2014,Jun
6418,Tuolumne County,70.4,2014,Jul
6419,Tuolumne County,66.7,2014,Aug
6420,Tuolumne County,63.5,2014,Sep
6421,Tuolumne County,56.8,2014,Oct
6422,Tuolumne County,45.8,2014,Noc
6423,Tuolumne County,39.2,2014,Dec
6424,Tuolumne County,43.4,2015,Jan
6425,Tuolumne County,46.0,2015,Feb
6426,Tuolumne County,48.1,2015,Mar
6427,Tuolumne County,46.8,2015,Apr
6428,Tuolumne County,51.0,2015,May
6429,Tuolumne County,65.7,2015,Jun
6430,Tuolumne County,66.4,2015,Jul
6431,Tuolumne County,68.1,2015,Aug
6432,Tuolumne County,64.2,2015,Sep
6433,Tuolumne County,56.4,2015,Oct
6434,Tuolumne County,39.2,2015,Noc
6435,Tuolumne County,34.2,2015,Dec
6436,Tuolumne County,36.7,2016,Jan
6437,Tuolumne County,44.5,2016,Feb
6438,Tuolumne County,43.0,2016,Mar
6439,Tuolumne County,48.2,2016,Apr
6440,Tuolumne County,52.2,2016,May
6441,Tuolumne County,64.3,2016,Jun
6442,Tuolumne County,68.6,2016,Jul
6443,Tuolumne County,68.5,2016,Aug
6444,Tuolumne County,61.4,2016,Sep
6445,Tuolumne County,51.4,2016,Oct
6446,Tuolumne County,45.0,2016,Noc
6447,Tuolumne County,37.3,2016,Dec
6448,Tuolumne County,34.2,2017,Jan
6449,Tuolumne County,37.8,2017,Feb
6450,Tuolumne County,43.8,2017,Mar
6451,Tuolumne County,44.9,2017,Apr
6452,Tuolumne County,54.3,2017,May
6453,Tuolumne County,63.3,2017,Jun
6454,Tuolumne County,70.7,2017,Jul
6455,Tuolumne County,69.6,2017,Aug
6456,Tuolumne County,60.6,2017,Sep
6457,Tuolumne County,53.8,2017,Oct
6458,Tuolumne County,45.5,2017,Noc
6459,Tuolumne County,43.0,2017,Dec
6460,Tuolumne County,42.7,2018,Jan
6461,Tuolumne County,38.4,2018,Feb
6462,Tuolumne County,38.0,2018,Mar
6463,Tuolumne County,47.2,2018,Apr
6464,Tuolumne County,53.1,2018,May
6465,Tuolumne County,63.0,2018,Jun
6466,Tuolumne County,71.8,2018,Jul
6467,Tuolumne County,68.0,2018,Aug
6468,Tuolumne County,63.0,2018,Sep
6469,Tuolumne County,52.6,2018,Oct
6470,Tuolumne County,46.8,2018,Noc
6471,Tuolumne County,38.0,2018,Dec
6472,Tuolumne County,39.4,2019,Jan
6473,Tuolumne County,30.8,2019,Feb
6474,Tuolumne County,38.8,2019,Mar
6475,Tuolumne County,48.5,2019,Apr
6476,Tuolumne County,48.2,2019,May
6477,Tuolumne County,61.8,2019,Jun
6478,Tuolumne County,66.6,2019,Jul
6479,Tuolumne County,68.4,2019,Aug
6480,Tuolumne County,60.0,2019,Sep
6481,Tuolumne County,51.2,2019,Oct
6482,Tuolumne County,46.6,2019,Noc
6483,Tuolumne County,37.7,2019,Dec
6484,Tuolumne County,38.9,2020,Jan
6485,Tuolumne County,42.2,2020,Feb
6486,Tuolumne County,38.4,2020,Mar
6487,Tuolumne County,47.0,2020,Apr
6488,Tuolumne County,54.9,2020,May
6489,Tuolumne County,61.2,2020,Jun
6490,Tuolumne County,68.8,2020,Jul
6491,Tuolumne County,70.8,2020,Aug
6492,Tuolumne County,66.2,2020,Sep
6493,Tuolumne County,59.7,2020,Oct
6494,Ventura County,50.0,2011,Jan
6495,Ventura County,45.0,2011,Feb
6496,Ventura County,49.7,2011,Mar
6497,Ventura County,53.3,2011,Apr
6498,Ventura County,56.2,2011,May
6499,Ventura County,61.7,2011,Jun
6500,Ventura County,70.1,2011,Jul
6501,Ventura County,70.6,2011,Aug
6502,Ventura County,68.1,2011,Sep
6503,Ventura County,61.0,2011,Oct
6504,Ventura County,51.4,2011,Noc
6505,Ventura County,46.6,2011,Dec
6506,Ventura County,51.2,2012,Jan
6507,Ventura County,48.2,2012,Feb
6508,Ventura County,48.7,2012,Mar
6509,Ventura County,54.2,2012,Apr
6510,Ventura County,60.6,2012,May
6511,Ventura County,64.4,2012,Jun
6512,Ventura County,69.0,2012,Jul
6513,Ventura County,75.0,2012,Aug
6514,Ventura County,71.6,2012,Sep
6515,Ventura County,62.6,2012,Oct
6516,Ventura County,54.6,2012,Noc
6517,Ventura County,46.9,2012,Dec
6518,Ventura County,47.2,2013,Jan
6519,Ventura County,47.7,2013,Feb
6520,Ventura County,53.9,2013,Mar
6521,Ventura County,56.7,2013,Apr
6522,Ventura County,62.2,2013,May
6523,Ventura County,67.4,2013,Jun
6524,Ventura County,71.9,2013,Jul
6525,Ventura County,70.7,2013,Aug
6526,Ventura County,69.0,2013,Sep
6527,Ventura County,59.6,2013,Oct
6528,Ventura County,55.3,2013,Noc
6529,Ventura County,50.6,2013,Dec
6530,Ventura County,55.1,2014,Jan
6531,Ventura County,51.8,2014,Feb
6532,Ventura County,54.5,2014,Mar
6533,Ventura County,56.6,2014,Apr
6534,Ventura County,62.2,2014,May
6535,Ventura County,66.3,2014,Jun
6536,Ventura County,72.6,2014,Jul
6537,Ventura County,70.6,2014,Aug
6538,Ventura County,70.9,2014,Sep
6539,Ventura County,64.4,2014,Oct
6540,Ventura County,56.9,2014,Noc
6541,Ventura County,50.3,2014,Dec
6542,Ventura County,52.7,2015,Jan
6543,Ventura County,54.2,2015,Feb
6544,Ventura County,57.6,2015,Mar
6545,Ventura County,55.5,2015,Apr
6546,Ventura County,57.0,2015,May
6547,Ventura County,67.6,2015,Jun
6548,Ventura County,70.2,2015,Jul
6549,Ventura County,73.3,2015,Aug
6550,Ventura County,72.3,2015,Sep
6551,Ventura County,67.4,2015,Oct
6552,Ventura County,52.9,2015,Noc
6553,Ventura County,47.6,2015,Dec
6554,Ventura County,48.7,2016,Jan
6555,Ventura County,55.2,2016,Feb
6556,Ventura County,52.7,2016,Mar
6557,Ventura County,56.2,2016,Apr
6558,Ventura County,57.6,2016,May
6559,Ventura County,68.2,2016,Jun
6560,Ventura County,71.7,2016,Jul
6561,Ventura County,71.6,2016,Aug
6562,Ventura County,67.7,2016,Sep
6563,Ventura County,61.2,2016,Oct
6564,Ventura County,56.4,2016,Noc
6565,Ventura County,48.6,2016,Dec
6566,Ventura County,46.7,2017,Jan
6567,Ventura County,49.0,2017,Feb
6568,Ventura County,54.2,2017,Mar
6569,Ventura County,56.8,2017,Apr
6570,Ventura County,59.6,2017,May
6571,Ventura County,67.7,2017,Jun
6572,Ventura County,73.8,2017,Jul
6573,Ventura County,73.6,2017,Aug
6574,Ventura County,67.8,2017,Sep
6575,Ventura County,64.2,2017,Oct
6576,Ventura County,57.5,2017,Noc
6577,Ventura County,52.8,2017,Dec
6578,Ventura County,54.4,2018,Jan
6579,Ventura County,49.6,2018,Feb
6580,Ventura County,49.6,2018,Mar
6581,Ventura County,55.4,2018,Apr
6582,Ventura County,57.4,2018,May
6583,Ventura County,64.8,2018,Jun
6584,Ventura County,75.5,2018,Jul
6585,Ventura County,73.0,2018,Aug
6586,Ventura County,68.0,2018,Sep
6587,Ventura County,61.8,2018,Oct
6588,Ventura County,56.1,2018,Noc
6589,Ventura County,48.8,2018,Dec
6590,Ventura County,49.8,2019,Jan
6591,Ventura County,43.5,2019,Feb
