County,Date,PCP
San Luis Obispo County,201110,0.97
San Luis Obispo County,201111,2.34
San Luis Obispo County,201112,0.17
San Luis Obispo County,201201,2.4
San Luis Obispo County,201202,0.41
San Luis Obispo County,201203,2.69
San Luis Obispo County,201204,2.72
San Luis Obispo County,201205,0.01
San Luis Obispo County,201206,0
San Luis Obispo County,201207,0.01
San Luis Obispo County,201208,0.01
San Luis Obispo County,201209,0.01
San Luis Obispo County,201210,0.43
San Luis Obispo County,201211,1.1
San Luis Obispo County,201212,4.11
San Luis Obispo County,201301,0.94
San Luis Obispo County,201302,0.49
San Luis Obispo County,201303,0.73
San Luis Obispo County,201304,0.09
San Luis Obispo County,201305,0.16
San Luis Obispo County,201306,0
San Luis Obispo County,201307,0.01
San Luis Obispo County,201308,0
San Luis Obispo County,201309,0
San Luis Obispo County,201310,0.18
San Luis Obispo County,201311,0.3
San Luis Obispo County,201312,0.22
San Luis Obispo County,201401,0.01
San Luis Obispo County,201402,3.02
San Luis Obispo County,201403,1.78
San Luis Obispo County,201404,0.9
San Luis Obispo County,201405,0.01
San Luis Obispo County,201406,0
San Luis Obispo County,201407,0.01
San Luis Obispo County,201408,0
San Luis Obispo County,201409,0.01
San Luis Obispo County,201410,0.29
San Luis Obispo County,201411,0.97
San Luis Obispo County,201412,5.18
San Luis Obispo County,201501,0.35
San Luis Obispo County,201502,1.87
San Luis Obispo County,201503,0.19
San Luis Obispo County,201504,0.72
San Luis Obispo County,201505,0.18
San Luis Obispo County,201506,0.07
San Luis Obispo County,201507,0.13
San Luis Obispo County,201508,0
San Luis Obispo County,201509,0.05
San Luis Obispo County,201510,0.14
San Luis Obispo County,201511,1.36
San Luis Obispo County,201512,1.59
San Luis Obispo County,201601,5.29
San Luis Obispo County,201602,0.63
San Luis Obispo County,201603,3.38
San Luis Obispo County,201604,0.42
San Luis Obispo County,201605,0.18
San Luis Obispo County,201606,0
San Luis Obispo County,201607,0
San Luis Obispo County,201608,0
San Luis Obispo County,201609,0
San Luis Obispo County,201610,1.74
San Luis Obispo County,201611,1.67
San Luis Obispo County,201612,2.75
San Luis Obispo County,201701,10.07
San Luis Obispo County,201702,6.91
San Luis Obispo County,201703,1.44
San Luis Obispo County,201704,1.45
San Luis Obispo County,201705,0.36
San Luis Obispo County,201706,0
San Luis Obispo County,201707,0
San Luis Obispo County,201708,0.01
San Luis Obispo County,201709,0.26
San Luis Obispo County,201710,0.07
San Luis Obispo County,201711,0.25
San Luis Obispo County,201712,0.07
San Luis Obispo County,201801,2.47
San Luis Obispo County,201802,0.24
San Luis Obispo County,201803,6.82
San Luis Obispo County,201804,0.33
San Luis Obispo County,201805,0.02
San Luis Obispo County,201806,0
San Luis Obispo County,201807,0
San Luis Obispo County,201808,0
San Luis Obispo County,201809,0
San Luis Obispo County,201810,0.39
San Luis Obispo County,201811,3
San Luis Obispo County,201812,1.13
San Luis Obispo County,201901,5.58
San Luis Obispo County,201902,6.38
San Luis Obispo County,201903,3.55
San Luis Obispo County,201904,0.17
San Luis Obispo County,201905,1.47
San Luis Obispo County,201906,0.01
San Luis Obispo County,201907,0
San Luis Obispo County,201908,0
San Luis Obispo County,201909,0
San Luis Obispo County,201910,0
San Luis Obispo County,201911,1.9
San Luis Obispo County,201912,4.59
San Luis Obispo County,202001,0.61
San Luis Obispo County,202002,0.01
San Luis Obispo County,202003,4.2
San Luis Obispo County,202004,2.52
San Luis Obispo County,202005,0.18
San Luis Obispo County,202006,0.01
San Luis Obispo County,202007,0
San Luis Obispo County,202008,0.05
San Luis Obispo County,202009,0
San Luis Obispo County,202010,0
San Mateo County,201101,1.64
San Mateo County,201102,5.94
San Mateo County,201103,8.42
San Mateo County,201104,0.61
San Mateo County,201105,1.14
San Mateo County,201106,1.07
San Mateo County,201107,0.03
San Mateo County,201108,0.01
San Mateo County,201109,0.01
San Mateo County,201110,2.02
San Mateo County,201111,1.81
San Mateo County,201112,0.24
San Mateo County,201201,3.43
San Mateo County,201202,1.53
San Mateo County,201203,7.4
San Mateo County,201204,3.75
San Mateo County,201205,0.07
San Mateo County,201206,0.25
San Mateo County,201207,0.02
San Mateo County,201208,0.01
San Mateo County,201209,0.01
San Mateo County,201210,1.52
San Mateo County,201211,5.83
San Mateo County,201212,9.35
San Mateo County,201301,0.61
San Mateo County,201302,0.72
San Mateo County,201303,1.23
San Mateo County,201304,0.92
San Mateo County,201305,0.09
San Mateo County,201306,0.17
San Mateo County,201307,0
San Mateo County,201308,0.01
San Mateo County,201309,0.6
San Mateo County,201310,0.05
San Mateo County,201311,1.23
San Mateo County,201312,0.56
San Mateo County,201401,0.07
San Mateo County,201402,5.98
San Mateo County,201403,2.78
San Mateo County,201404,1.83
San Mateo County,201405,0.08
San Mateo County,201406,0.01
San Mateo County,201407,0.04
San Mateo County,201408,0.02
San Mateo County,201409,0.53
San Mateo County,201410,0.74
San Mateo County,201411,2.59
San Mateo County,201412,13.88
San Mateo County,201501,0.01
San Mateo County,201502,3.26
San Mateo County,201503,0.26
San Mateo County,201504,1.51
San Mateo County,201505,0.28
San Mateo County,201506,0.19
San Mateo County,201507,0.05
San Mateo County,201508,0.01
San Mateo County,201509,0.04
San Mateo County,201510,0.1
San Mateo County,201511,2.42
San Mateo County,201512,5.94
San Mateo County,201601,8.05
San Mateo County,201602,1.23
San Mateo County,201603,8.73
San Mateo County,201604,2.15
San Mateo County,201605,0.19
San Mateo County,201606,0.01
San Mateo County,201607,0.02
San Mateo County,201608,0.01
San Mateo County,201609,0
San Mateo County,201610,4.78
San Mateo County,201611,2.51
San Mateo County,201612,5.4
San Mateo County,201701,13.98
San Mateo County,201702,10.91
San Mateo County,201703,4
San Mateo County,201704,3.28
San Mateo County,201705,0.01
San Mateo County,201706,0.09
San Mateo County,201707,0
San Mateo County,201708,0.01
San Mateo County,201709,0.15
San Mateo County,201710,0.37
San Mateo County,201711,3.86
San Mateo County,201712,0.13
San Mateo County,201801,6.24
San Mateo County,201802,0.47
San Mateo County,201803,6.01
San Mateo County,201804,3.13
San Mateo County,201805,0.11
San Mateo County,201806,0.01
San Mateo County,201807,0.01
San Mateo County,201808,0
San Mateo County,201809,0.01
San Mateo County,201810,0.12
San Mateo County,201811,4.06
San Mateo County,201812,2.56
San Mateo County,201901,6.54
San Mateo County,201902,10.48
San Mateo County,201903,6.03
San Mateo County,201904,0.87
San Mateo County,201905,2.96
San Mateo County,201906,0.03
San Mateo County,201907,0.01
San Mateo County,201908,0.01
San Mateo County,201909,0.11
San Mateo County,201910,0.01
San Mateo County,201911,1.66
San Mateo County,201912,5.62
San Mateo County,202001,2.4
San Mateo County,202002,0.01
San Mateo County,202003,2.68
San Mateo County,202004,1.93
San Mateo County,202005,0.71
San Mateo County,202006,0.01
San Mateo County,202007,0.01
San Mateo County,202008,0.09
San Mateo County,202009,0
San Mateo County,202010,0
Santa Barbara County,201101,1.24
Santa Barbara County,201102,3.63
Santa Barbara County,201103,6.69
Santa Barbara County,201104,0.18
Santa Barbara County,201105,0.61
Santa Barbara County,201106,0.27
Santa Barbara County,201107,0.03
Santa Barbara County,201108,0
Santa Barbara County,201109,0.05
Santa Barbara County,201110,0.78
Santa Barbara County,201111,2.5
Santa Barbara County,201112,0.38
Santa Barbara County,201201,1.64
Santa Barbara County,201202,0.28
Santa Barbara County,201203,2.95
Santa Barbara County,201204,2.77
Santa Barbara County,201205,0
Santa Barbara County,201206,0
Santa Barbara County,201207,0
Santa Barbara County,201208,0.01
Santa Barbara County,201209,0.06
Santa Barbara County,201210,0.19
Santa Barbara County,201211,1.59
Santa Barbara County,201212,3.02
Santa Barbara County,201301,1.18
Santa Barbara County,201302,0.54
Santa Barbara County,201303,0.89
Santa Barbara County,201304,0.08
Santa Barbara County,201305,0.13
Santa Barbara County,201306,0.01
Santa Barbara County,201307,0.03
Santa Barbara County,201308,0
Santa Barbara County,201309,0
Santa Barbara County,201310,0.2
Santa Barbara County,201311,0.68
Santa Barbara County,201312,0.2
Santa Barbara County,201401,0.02
Santa Barbara County,201402,3.48
Santa Barbara County,201403,2.04
Santa Barbara County,201404,0.64
Santa Barbara County,201405,0.04
Santa Barbara County,201406,0
Santa Barbara County,201407,0.01
Santa Barbara County,201408,0.01
Santa Barbara County,201409,0
Santa Barbara County,201410,0.36
Santa Barbara County,201411,1
Santa Barbara County,201412,5.61
Santa Barbara County,201501,0.95
Santa Barbara County,201502,0.7
Santa Barbara County,201503,0.31
Santa Barbara County,201504,0.37
Santa Barbara County,201505,0.33
Santa Barbara County,201506,0.21
Santa Barbara County,201507,0.14
Santa Barbara County,201508,0
Santa Barbara County,201509,0.1
Santa Barbara County,201510,0.18
Santa Barbara County,201511,0.73
Santa Barbara County,201512,1.03
Santa Barbara County,201601,5.22
Santa Barbara County,201602,0.91
Santa Barbara County,201603,2.95
Santa Barbara County,201604,0.63
Santa Barbara County,201605,0.35
Santa Barbara County,201606,0
Santa Barbara County,201607,0
Santa Barbara County,201608,0
Santa Barbara County,201609,0
Santa Barbara County,201610,1.11
Santa Barbara County,201611,1.51
Santa Barbara County,201612,3.31
Santa Barbara County,201701,8.75
Santa Barbara County,201702,9.26
Santa Barbara County,201703,0.95
Santa Barbara County,201704,0.58
Santa Barbara County,201705,0.39
Santa Barbara County,201706,0
Santa Barbara County,201707,0.01
Santa Barbara County,201708,0.01
Santa Barbara County,201709,0.44
Santa Barbara County,201710,0.03
Santa Barbara County,201711,0.08
Santa Barbara County,201712,0.02
Santa Barbara County,201801,2.75
Santa Barbara County,201802,0.18
Santa Barbara County,201803,5.45
Santa Barbara County,201804,0.19
Santa Barbara County,201805,0.14
Santa Barbara County,201806,0.01
Santa Barbara County,201807,0
Santa Barbara County,201808,0
Santa Barbara County,201809,0
Santa Barbara County,201810,0.54
Santa Barbara County,201811,2.29
Santa Barbara County,201812,1.17
Santa Barbara County,201901,7.52
Santa Barbara County,201902,6.68
Santa Barbara County,201903,3.5
Santa Barbara County,201904,0.18
Santa Barbara County,201905,1.59
Santa Barbara County,201906,0.01
Santa Barbara County,201907,0
Santa Barbara County,201908,0.01
Santa Barbara County,201909,0
Santa Barbara County,201910,0
Santa Barbara County,201911,2.19
Santa Barbara County,201912,4.97
Santa Barbara County,202001,0.63
Santa Barbara County,202002,0.03
Santa Barbara County,202003,4.93
Santa Barbara County,202004,3.59
Santa Barbara County,202005,0.08
Santa Barbara County,202006,0.02
Santa Barbara County,202007,0
Santa Barbara County,202008,0.01
Santa Barbara County,202009,0
Santa Barbara County,202010,0
Santa Clara County,201101,1.85
Santa Clara County,201102,4.76
Santa Clara County,201103,7.6
Santa Clara County,201104,0.33
Santa Clara County,201105,1.08
Santa Clara County,201106,0.76
Santa Clara County,201107,0
Santa Clara County,201108,0
Santa Clara County,201109,0
Santa Clara County,201110,1.59
Santa Clara County,201111,1.6
Santa Clara County,201112,0.14
Santa Clara County,201201,3.07
Santa Clara County,201202,1.34
Santa Clara County,201203,5.07
Santa Clara County,201204,3.22
Santa Clara County,201205,0.05
Santa Clara County,201206,0.2
Santa Clara County,201207,0.01
Santa Clara County,201208,0.01
Santa Clara County,201209,0.01
Santa Clara County,201210,0.66
Santa Clara County,201211,4.17
Santa Clara County,201212,7.35
Santa Clara County,201301,0.98
Santa Clara County,201302,0.54
Santa Clara County,201303,0.99
Santa Clara County,201304,0.68
Santa Clara County,201305,0.03
Santa Clara County,201306,0.04
Santa Clara County,201307,0
Santa Clara County,201308,0.02
Santa Clara County,201309,0.39
Santa Clara County,201310,0.04
Santa Clara County,201311,0.9
Santa Clara County,201312,0.51
Santa Clara County,201401,0.2
Santa Clara County,201402,4.6
Santa Clara County,201403,2.56
Santa Clara County,201404,1.7
Santa Clara County,201405,0.04
Santa Clara County,201406,0.01
Santa Clara County,201407,0.01
Santa Clara County,201408,0.01
Santa Clara County,201409,0.4
Santa Clara County,201410,0.75
Santa Clara County,201411,2.49
Santa Clara County,201412,11.62
Santa Clara County,201501,0.01
Santa Clara County,201502,2.87
Santa Clara County,201503,0.4
Santa Clara County,201504,1.28
Santa Clara County,201505,0.57
Santa Clara County,201506,0.07
Santa Clara County,201507,0.02
Santa Clara County,201508,0.1
Santa Clara County,201509,0.01
Santa Clara County,201510,0.28
Santa Clara County,201511,3.33
Santa Clara County,201512,4.79
Santa Clara County,201601,7.73
Santa Clara County,201602,1.24
Santa Clara County,201603,7.73
Santa Clara County,201604,2.14
Santa Clara County,201605,0.36
Santa Clara County,201606,0
Santa Clara County,201607,0.01
Santa Clara County,201608,0.02
Santa Clara County,201609,0
Santa Clara County,201610,3.96
Santa Clara County,201611,2.26
Santa Clara County,201612,4.19
Santa Clara County,201701,12.68
Santa Clara County,201702,9.68
Santa Clara County,201703,3.23
Santa Clara County,201704,2.79
Santa Clara County,201705,0.06
Santa Clara County,201706,0.08
Santa Clara County,201707,0
Santa Clara County,201708,0
Santa Clara County,201709,0.1
Santa Clara County,201710,0.22
Santa Clara County,201711,2.55
Santa Clara County,201712,0.14
Santa Clara County,201801,4.74
Santa Clara County,201802,0.51
Santa Clara County,201803,6.01
Santa Clara County,201804,2.68
Santa Clara County,201805,0.06
Santa Clara County,201806,0
Santa Clara County,201807,0.01
Santa Clara County,201808,0
Santa Clara County,201809,0
Santa Clara County,201810,0.1
Santa Clara County,201811,4.09
Santa Clara County,201812,2.9
Santa Clara County,201901,5.45
Santa Clara County,201902,9.47
Santa Clara County,201903,5.81
Santa Clara County,201904,0.74
Santa Clara County,201905,2.77
Santa Clara County,201906,0.02
Santa Clara County,201907,0.02
Santa Clara County,201908,0.01
Santa Clara County,201909,0.09
